"","V1","V2","V3","V4","V5"
"IL13RA1",1,-1,-1,1,1
"NSG1",1,-1,1,NA,1
"RGS13",-1,1,-1,NA,1
"QRSL1",-1,1,-1,1,1
"CASP9",-1,-1,1,1,1
"MBD3",1,1,1,1,0
"DST",1,-1,-1,1,1
"EGR2",-1,1,1,-1,1
"CLEC10A",1,1,1,1,0
"TMC6",1,1,1,-1,1
"ARL8B",-1,1,-1,-1,1
"LAMTOR3",1,1,-1,-1,1
"SP4",-1,-1,1,1,1
"NUCB1",1,1,1,1,0
"FAM234A",1,1,1,NA,0
"YTHDF2",1,1,1,-1,1
"C1orf141",-1,-1,-1,-1,0
"EXOG",-1,-1,-1,-1,0
"TRIT1",-1,-1,-1,1,1
"FAM209B",-1,1,1,NA,1
"AP1G1",1,1,-1,-1,1
"RAPGEF1",1,1,-1,-1,1
"CTXN2",1,NA,NA,NA,0
"SPOUT1",-1,1,1,NA,1
"LRRC56",1,NA,NA,-1,1
"TSPAN15",-1,-1,-1,-1,0
"KCNJ9",1,NA,NA,1,0
"COX3",-1,NA,NA,-1,0
"CFAP206",-1,-1,-1,NA,0
"PTGS2",-1,-1,-1,1,1
"PDE4DIPP6",-1,NA,NA,NA,0
"CLEC9A",-1,-1,-1,1,1
"STPG2",-1,-1,-1,NA,0
"SELPLG",1,1,1,-1,1
"B9D1",-1,-1,-1,-1,0
"POMGNT1",-1,1,1,-1,1
"FANCI",-1,-1,1,-1,1
"MYH16",1,NA,NA,NA,0
"TCF19",1,1,1,NA,0
"C1orf53",-1,1,1,1,1
"TRAPPC2",1,1,1,-1,1
"GNG8",1,1,1,NA,0
"HSPA1L",-1,NA,NA,-1,0
"HFE",1,1,-1,1,1
"L3HYPDH",-1,-1,-1,NA,0
"DNAL4",-1,-1,-1,1,1
"POLR2J4",1,NA,NA,1,0
"CASP1",1,1,1,NA,0
"OTX1",-1,-1,-1,-1,0
"IFIT1",1,1,1,-1,1
"ANTXR1",1,1,-1,-1,1
"ERCC8-AS1",-1,NA,NA,NA,0
"MKRN2OS",-1,-1,-1,NA,0
"CXCR5",-1,1,1,-1,1
"SSC5D",-1,-1,-1,1,1
"C11orf96",-1,-1,-1,1,1
"TEX55",-1,-1,-1,NA,0
"ST20-MTHFS",-1,1,-1,NA,1
"CDK5RAP1",1,1,1,1,0
"SNTG2",-1,-1,1,-1,1
"FAM25C",1,-1,-1,1,1
"ST8SIA1",-1,1,-1,1,1
"NPAS3",-1,-1,-1,-1,0
"CHRNB2",1,-1,-1,-1,1
"MS4A7",-1,1,-1,NA,1
"IGFBP3",1,1,-1,1,1
"SNORA28",-1,NA,NA,NA,0
"ACSL1",1,-1,1,1,1
"MYL1",1,1,1,-1,1
"C3orf70",-1,NA,NA,-1,0
"C18orf32",-1,1,-1,-1,1
"LINC00654",1,NA,NA,NA,0
"TSKS",1,-1,1,-1,1
"VASH1",-1,-1,-1,-1,0
"LY86",-1,1,1,NA,1
"ZNF157",1,-1,-1,-1,1
"CBX4",1,-1,-1,-1,1
"LPO",1,-1,-1,-1,1
"CYP2G1P",1,NA,NA,-1,1
"CACNA1B",1,-1,-1,-1,1
"SLC22A20P",1,NA,NA,NA,0
"DKK2",1,1,-1,1,1
"SMAD5",-1,1,-1,-1,1
"EXPH5",1,-1,-1,1,1
"ZNF630",-1,-1,-1,-1,0
"TRAPPC3",1,1,1,1,0
"CYSTM1",1,1,-1,NA,1
"TMEM119",-1,-1,-1,1,1
"WAPL",1,1,1,NA,0
"RAD9B",-1,1,-1,-1,1
"CXXC1",-1,-1,1,NA,1
"ZNF208",1,-1,-1,1,1
"CLCN3",-1,1,-1,1,1
"DEAF1",-1,1,1,-1,1
"ALOX15",1,-1,-1,1,1
"TRIM26",1,1,1,-1,1
"AP3B2",1,-1,-1,-1,1
"DOK7",1,1,1,1,0
"FOSB",1,-1,-1,-1,1
"FAM171B",-1,NA,NA,-1,0
"LOC105374798",1,NA,NA,NA,0
"HLA-DRB6",-1,NA,NA,-1,0
"TBX3",1,-1,1,1,1
"S100A14",-1,1,1,1,1
"PTPRG-AS1",1,NA,NA,NA,0
"PBX1",1,1,-1,-1,1
"MOXD2P",1,NA,NA,1,0
"FAM229A",-1,-1,1,NA,1
"DACH1",-1,-1,1,1,1
"POTED",-1,NA,NA,1,1
"H2AC14",1,NA,NA,NA,0
"TDRD5",1,1,-1,-1,1
"PCTP",-1,1,1,-1,1
"PHF21A",-1,-1,-1,-1,0
"C1orf115",1,NA,NA,1,0
"LGALS8-AS1",-1,NA,NA,NA,0
"PDLIM1",1,-1,1,1,1
"RNF168",1,1,-1,-1,1
"ABHD4",1,1,1,1,0
"INPP1",-1,-1,1,1,1
"SDC1",1,1,-1,1,1
"AP2A1",1,-1,-1,-1,1
"ARMCX4",1,-1,-1,-1,1
"INTS9",1,-1,1,1,1
"SOD2",-1,-1,-1,1,1
"UBE2R2",-1,NA,NA,1,1
"KAT14",-1,1,1,NA,1
"PFKP",-1,-1,1,1,1
"RHOBTB1",-1,-1,-1,1,1
"PDCD6IP-DT",1,NA,NA,NA,0
"RALGAPA2",1,-1,-1,-1,1
"APOBEC3B",-1,1,-1,-1,1
"DLAT",1,1,-1,-1,1
"LOC105371953",1,NA,NA,NA,0
"ZNF226",-1,1,-1,-1,1
"TCP10L",1,-1,1,-1,1
"MYH15",-1,1,1,1,1
"CMYA5",-1,-1,-1,NA,0
"LRRC37A3",1,-1,-1,1,1
"RASD2",-1,NA,NA,1,1
"DAP",1,1,-1,-1,1
"NPY6R",1,NA,NA,1,0
"SNX2",-1,1,-1,-1,1
"PLA2G12B",1,1,1,1,0
"GABBR1",1,-1,-1,1,1
"LINC00407",1,NA,NA,NA,0
"SPART",1,-1,-1,NA,1
"DESI1",1,-1,-1,NA,1
"VSIG10",-1,1,1,1,1
"LIMA1",-1,-1,-1,-1,0
"LINC01139",1,NA,NA,NA,0
"KC6",1,NA,NA,1,0
"VEGFD",1,1,1,NA,0
"HLA-DRB5",-1,NA,NA,-1,0
"SCUBE2",1,1,1,-1,1
"EML6",-1,-1,-1,-1,0
"PAK1IP1",-1,NA,NA,1,1
"OGT",-1,-1,-1,1,1
"C20orf203",1,-1,1,1,1
"SMARCC1",1,-1,-1,1,1
"TRIM7",1,-1,1,1,1
"CLN8",1,1,-1,-1,1
"NIP7",-1,-1,1,1,1
"B4GALT5",1,-1,-1,1,1
"RHOC",-1,1,1,1,1
"L3MBTL2",-1,-1,1,1,1
"SNX10-AS1",-1,NA,NA,NA,0
"LOC105370363",1,NA,NA,NA,0
"KCNIP3",-1,-1,1,1,1
"INPP5E",1,-1,-1,NA,1
"GOT1L1",1,NA,-1,1,1
"LINC02884",1,NA,NA,NA,0
"FFAR4",-1,1,1,NA,1
"LOC101927073",1,NA,NA,NA,0
"LOC107984112",1,NA,NA,NA,0
"TBC1D19",1,-1,-1,-1,1
"CLEC5A",1,-1,-1,NA,1
"SMARCD1",1,-1,-1,NA,1
"GAGE10",1,-1,1,NA,1
"LOC107987016",1,NA,NA,NA,0
"EHD2",-1,-1,-1,1,1
"107985661",1,NA,NA,NA,0
"LOC105373218",1,NA,NA,NA,0
"C12orf57",-1,1,1,1,1
"UTS2B",-1,1,-1,NA,1
"PDLIM4",-1,-1,1,-1,1
"LOC107986876",-1,NA,NA,NA,0
"FAM135B",1,-1,-1,1,1
"CD300C",-1,1,1,NA,1
"NUDCD3",1,1,1,1,0
"HPCAL4",1,1,1,-1,1
"OSTM1",-1,1,1,-1,1
"DCUN1D3",-1,-1,-1,1,1
"BTK",1,1,-1,-1,1
"KCND3",1,-1,-1,1,1
"KLHL35",-1,1,1,1,1
"ARL2-SNX15",1,-1,-1,NA,1
"DYNLT5",1,NA,NA,NA,0
"ATRN",-1,1,-1,-1,1
"LOC107984034",-1,NA,NA,NA,0
"STAU1",1,1,-1,-1,1
"FAM168A",1,1,-1,NA,1
"PRICKLE2",-1,-1,-1,NA,0
"KCNQ5",-1,1,-1,1,1
"PLIN4",-1,-1,-1,-1,0
"PIP",-1,NA,NA,1,1
"WNT2B",-1,-1,-1,1,1
"MAGEA12",1,1,1,1,0
"ABCC1",-1,-1,-1,NA,0
"LOC112268025",1,NA,NA,NA,0
"APOL3",-1,1,1,-1,1
"TRIM59-IFT80",-1,NA,NA,NA,0
"IKZF4",1,-1,-1,-1,1
"EXOC3L2",-1,-1,1,1,1
"NUFIP1",1,NA,NA,-1,1
"NR5A2",-1,-1,-1,-1,0
"ZBTB33",-1,1,-1,-1,1
"TMBIM1",-1,-1,-1,-1,0
"SOX30",1,-1,-1,-1,1
"KRT17",-1,-1,1,-1,1
"PEX12",-1,-1,-1,-1,0
"TUT4",-1,-1,-1,NA,0
"AMDHD1",-1,1,1,NA,1
"LOC112268044",1,NA,NA,NA,0
"PRKAB1",1,-1,1,1,1
"GPLD1",1,-1,1,1,1
"HYOU1",1,1,1,-1,1
"PUM1",-1,1,-1,1,1
"H4C4",1,NA,NA,NA,0
"TTC16",1,-1,1,1,1
"RABL2A",1,-1,-1,-1,1
"AUNIP",-1,1,1,NA,1
"LOC105372135",1,NA,NA,NA,0
"EGFEM1P",-1,NA,NA,1,1
"CROT",-1,-1,-1,-1,0
"EIF4B",-1,1,-1,-1,1
"ADGRG6",1,-1,-1,NA,1
"SLBP",1,1,-1,NA,1
"C4orf33",1,1,-1,-1,1
"SLC12A9",-1,-1,-1,-1,0
"LGALS7B",-1,-1,1,NA,1
"SYNC",-1,1,-1,-1,1
"105372964",1,NA,NA,NA,0
"RABAC1",1,-1,1,-1,1
"TMEM98",-1,1,-1,NA,1
"ZMYND8",-1,1,1,-1,1
"MS4A6E",-1,-1,-1,-1,0
"TVP23C",-1,-1,-1,NA,0
"MED12L",1,1,1,-1,1
"KDM8",1,-1,1,NA,1
"ZNF439",-1,-1,-1,1,1
"HM13",-1,1,1,1,1
"HNRNPH2",-1,NA,NA,1,1
"LOC105378821",1,NA,NA,NA,0
"FZD6",-1,-1,-1,1,1
"EIF3G",1,-1,1,-1,1
"RARS1",-1,NA,NA,NA,0
"SCEL",1,1,1,-1,1
"MELTF-AS1",-1,NA,NA,NA,0
"GALNTL6",-1,-1,-1,-1,0
"ZNF98",1,1,-1,NA,1
"HSP90B1",1,-1,1,1,1
"ADPGK",-1,1,-1,-1,1
"ABALON",-1,NA,NA,NA,0
"FOXO1",-1,-1,-1,1,1
"CDCA2",-1,1,1,1,1
"DPY19L4",-1,1,-1,1,1
"TRIM60",1,-1,-1,NA,1
"GPR88",1,NA,NA,1,0
"THRB",1,1,-1,1,1
"ZFX",1,1,-1,1,1
"CC2D2A",-1,-1,-1,1,1
"BMS1P4-AGAP5",1,NA,NA,NA,0
"WNK2",1,-1,-1,1,1
"BCL2L1",-1,-1,1,-1,1
"PIGX",1,1,-1,1,1
"SLC35G1",1,-1,-1,NA,1
"LOC105376244",1,NA,NA,NA,0
"CAV2",1,1,-1,-1,1
"NELFB",-1,1,-1,NA,1
"ACTN4",1,1,-1,-1,1
"FAM149A",1,-1,1,NA,1
"GRAPL",-1,-1,-1,NA,0
"OIP5",-1,-1,1,-1,1
"FZR1",1,-1,-1,NA,1
"SHOC2",-1,1,-1,-1,1
"FBXL17",1,1,-1,-1,1
"ZNF438",-1,1,1,NA,1
"ZSWIM4",-1,-1,1,1,1
"MNT",1,-1,-1,1,1
"ANKMY1",1,-1,-1,-1,1
"RWDD1",1,1,1,-1,1
"SMARCD2",1,1,1,-1,1
"SMPDL3A",-1,1,1,1,1
"SLC6A6",1,-1,-1,-1,1
"APEX2",1,1,-1,-1,1
"LPL",-1,-1,-1,1,1
"LINC02006",1,NA,NA,NA,0
"BSPH1",1,NA,NA,1,0
"USP15",-1,1,1,-1,1
"DNAJC10",-1,-1,-1,NA,0
"NMNAT3",-1,1,-1,1,1
"SLC41A1",1,-1,1,NA,1
"NPPB",1,NA,NA,1,0
"MAOB",1,-1,-1,-1,1
"RYBP",1,1,-1,1,1
"NUP62",1,1,1,1,0
"WRAP73",-1,-1,1,1,1
"GABRQ",1,NA,NA,1,0
"JRK",1,-1,1,-1,1
"HPGD",1,-1,-1,1,1
"NME2",-1,1,1,1,1
"KLF9-DT",1,NA,NA,NA,0
"CLVS1",1,-1,1,-1,1
"DBX2",1,1,-1,1,1
"TMEM175",-1,-1,1,-1,1
"KCNMB4",-1,-1,-1,-1,0
"DMBT1",-1,-1,-1,1,1
"VWA1",1,1,1,1,0
"CYBA",-1,-1,-1,-1,0
"LEF1",1,-1,-1,-1,1
"HBB",1,-1,-1,-1,1
"MICALL1",1,-1,1,NA,1
"FABP4",-1,1,1,1,1
"STAG3L2",1,NA,NA,-1,1
"FADS3",1,-1,1,NA,1
"MEX3D",1,1,1,1,0
"ELOVL5",1,1,-1,1,1
"OR13A1",1,-1,1,1,1
"APOA1",1,1,1,1,0
"CETN4P",-1,NA,NA,1,1
"BAZ1B",-1,1,-1,1,1
"LOC105375969",1,NA,NA,NA,0
"GATA6",1,-1,-1,1,1
"RPUSD2",-1,1,1,-1,1
"IPO8",1,-1,-1,-1,1
"TAF5",1,NA,NA,-1,1
"GSDMC",-1,-1,1,-1,1
"SMC5-DT",-1,NA,NA,NA,0
"RNFT1",-1,-1,-1,-1,0
"NETO2",1,-1,-1,-1,1
"LAPTM4B",1,1,1,1,0
"BICDL2",-1,-1,1,NA,1
"SYNJ1",-1,1,-1,1,1
"CHST15",-1,1,-1,1,1
"IRX2",1,1,1,-1,1
"VDAC2",1,1,1,NA,0
"ZNF638",-1,-1,1,-1,1
"SGK3",-1,1,-1,-1,1
"GINS4",1,-1,-1,-1,1
"NAGS",1,1,1,-1,1
"UBQLN4",-1,-1,-1,1,1
"ZKSCAN7",1,1,-1,NA,1
"BCL2",-1,1,-1,-1,1
"RAB33A",1,NA,NA,-1,1
"SIPA1",1,1,1,NA,0
"ELF5",-1,1,-1,NA,1
"TMPRSS3",-1,-1,1,NA,1
"IL18RAP",1,1,-1,1,1
"KLHL9",1,1,-1,1,1
"GALNT7",1,-1,-1,-1,1
"SLC1A7",1,-1,-1,1,1
"RS1",-1,1,1,-1,1
"LRATD1",-1,NA,NA,NA,0
"KMT2A",-1,1,1,NA,1
"ACADM",-1,1,-1,-1,1
"112268142",1,NA,NA,NA,0
"MYO1B",-1,1,-1,-1,1
"C2",1,1,1,-1,1
"ZNF223",-1,NA,NA,1,1
"SPAG7",1,-1,1,-1,1
"ADIPOQ-AS1",-1,NA,NA,NA,0
"ENTR1",-1,-1,1,NA,1
"HERC2P3",-1,NA,NA,NA,0
"CIST1",-1,NA,NA,NA,0
"EIF4E",-1,1,-1,-1,1
"ZNF708",-1,1,-1,NA,1
"ZNFX1",-1,1,1,1,1
"TAOK3",-1,1,-1,1,1
"NUCB2",1,1,-1,1,1
"MRPL48",-1,1,1,-1,1
"DPYSL3",-1,1,1,1,1
"SPATC1",1,1,-1,1,1
"DPF2",1,1,1,-1,1
"FHL2",-1,-1,-1,1,1
"KRT84",1,-1,1,1,1
"LGALS9B",-1,-1,-1,NA,0
"SCARA3",-1,-1,-1,-1,0
"VILL",-1,-1,1,NA,1
"SLC41A3",1,1,-1,1,1
"CEP57",-1,-1,-1,NA,0
"CCT3",-1,1,1,1,1
"MRPL37",-1,1,1,1,1
"POLR2J2",1,-1,-1,-1,1
"MAPK6",-1,-1,-1,1,1
"ZNF888",1,-1,-1,NA,1
"LOC339298",1,NA,NA,1,0
"ZNF587B",-1,-1,-1,NA,0
"WDR19",1,-1,1,1,1
"ZMYM6",-1,-1,-1,-1,0
"MACF1",-1,-1,1,1,1
"AP2S1",-1,1,1,-1,1
"CNN2",1,-1,1,-1,1
"HEATR9",1,1,-1,NA,1
"SLC7A8",-1,1,1,-1,1
"TRMT61B",-1,1,1,-1,1
"TENM2",-1,-1,-1,NA,0
"ANKFY1",1,-1,-1,-1,1
"112268230",-1,NA,NA,NA,0
"AK6",-1,1,-1,NA,1
"SATB1",1,-1,-1,1,1
"CEP126",-1,-1,-1,NA,0
"RFTN1",-1,1,1,1,1
"GAR1",-1,1,1,1,1
"CALCRL",1,1,-1,1,1
"SCAP",-1,-1,1,1,1
"ECM2",1,1,-1,-1,1
"RRH",1,NA,NA,1,0
"LOC284009",1,NA,NA,1,0
"LOC105378532",1,NA,NA,NA,0
"A2ML1",1,-1,-1,NA,1
"AFF1",1,-1,-1,-1,1
"LOC100287072",-1,NA,NA,NA,0
"SLC30A9",-1,1,-1,NA,1
"105370691",1,NA,NA,NA,0
"LINC00892",-1,NA,NA,NA,0
"ZFP64",1,1,-1,-1,1
"DPY19L2P3",1,NA,NA,NA,0
"SLC16A7",1,1,-1,-1,1
"LRRC37A11P",1,NA,NA,NA,0
"PRKG2",1,1,1,1,0
"ZNF214",-1,-1,-1,NA,0
"FLT4",-1,-1,-1,1,1
"KCNK6",-1,-1,-1,NA,0
"SMIM43",-1,NA,NA,NA,0
"PRG3",1,1,1,1,0
"CABCOCO1",-1,-1,-1,NA,0
"LOC285889",1,NA,NA,1,0
"HMBOX1",1,1,1,1,0
"HSBP1",-1,1,-1,1,1
"GCLC",-1,-1,-1,1,1
"MTERF1",-1,1,1,NA,1
"SH2D4B",1,1,1,1,0
"NUDT8",-1,1,1,-1,1
"NUDT14",-1,-1,1,NA,1
"SLC6A14",-1,-1,-1,1,1
"INMT",1,1,1,1,0
"ZNF880",1,1,1,-1,1
"IFI44",-1,1,1,1,1
"MAPDA",-1,NA,NA,NA,0
"CLINT1",-1,-1,-1,1,1
"PDRG1",-1,NA,NA,-1,0
"PPA1",-1,-1,-1,1,1
"COL4A6",-1,-1,-1,-1,0
"C10orf120",1,NA,NA,-1,1
"SNORA2A",1,NA,NA,1,0
"HNRNPA1L2",-1,NA,NA,1,1
"PLD3",-1,1,1,1,1
"TELO2",-1,-1,1,NA,1
"HERC2P2",-1,NA,NA,-1,0
"ADH1B",1,1,-1,-1,1
"ZMAT5",1,1,1,-1,1
"C14orf39",1,-1,-1,NA,1
"ZNF738",1,-1,-1,1,1
"CRMA",1,NA,NA,NA,0
"ANKRD11",1,-1,-1,1,1
"C8orf44-SGK3",-1,NA,NA,NA,0
"ACTR2",1,1,-1,1,1
"GNG11",-1,1,1,1,1
"ASTE1",1,1,-1,-1,1
"BSN-DT",1,NA,NA,NA,0
"ISM1",1,NA,NA,-1,1
"TPTEP1",1,NA,NA,NA,0
"HSD17B2",-1,-1,-1,-1,0
"EML2",1,-1,1,1,1
"MEGF9",1,NA,NA,NA,0
"SLC66A3",1,NA,NA,NA,0
"LOC107985057",1,NA,NA,NA,0
"ARHGAP5",-1,1,-1,1,1
"FEM1B",-1,-1,-1,NA,0
"PLAC4",1,NA,NA,-1,1
"EPM2A-DT",-1,NA,NA,NA,0
"SHMT1",1,-1,-1,1,1
"GREB1L",1,-1,-1,-1,1
"GATA5",-1,NA,NA,-1,0
"FAM174B",1,1,1,NA,0
"CNNM3",-1,-1,-1,-1,0
"FOLR2",1,1,1,1,0
"GET4",1,-1,1,NA,1
"PSMB8",1,1,1,NA,0
"CDS1",-1,-1,1,-1,1
"ZNF624",-1,-1,-1,1,1
"HAGLR",1,NA,NA,NA,0
"ARL14EPL",1,1,-1,NA,1
"MAPKAPK2",1,-1,1,1,1
"ARG2",-1,-1,1,-1,1
"BIRC6",-1,-1,-1,NA,0
"CLDN5",1,1,1,1,0
"ITK",-1,1,-1,1,1
"NEU4",1,1,1,1,0
"PHF13",-1,NA,NA,1,1
"LENG8-AS1",1,NA,NA,NA,0
"USP34",-1,1,-1,-1,1
"EEF1AKMT2",-1,1,1,NA,1
"LMOD3",-1,1,1,1,1
"GALNT11",1,1,-1,-1,1
"UBE2B",-1,1,1,1,1
"SCN1A",-1,1,1,1,1
"CD14",1,1,1,-1,1
"GFI1",-1,1,1,NA,1
"SDHAP3",1,NA,NA,NA,0
"MAPK1",-1,1,-1,-1,1
"ENOSF1",-1,-1,1,-1,1
"PHF24",-1,1,-1,NA,1
"ISG20",-1,1,1,1,1
"BBC3",-1,1,1,1,1
"LTB4R2",1,-1,-1,-1,1
"TOX2",1,1,1,-1,1
"ATG3",-1,1,-1,-1,1
"SELENOT",1,1,-1,NA,1
"MAP7D3",-1,-1,-1,-1,0
"IGLC3",-1,NA,NA,NA,0
"CASP6",1,1,-1,-1,1
"CHD1",-1,-1,-1,NA,0
"TMEM45B",1,-1,-1,-1,1
"MAP2K1",-1,1,-1,1,1
"PPP1R21",-1,1,1,1,1
"PIGL",1,-1,-1,1,1
"HAUS6",1,-1,-1,-1,1
"CLIC5",-1,-1,1,1,1
"105370537",1,NA,NA,NA,0
"CIMAP1B",1,NA,NA,NA,0
"TSHZ1",-1,1,-1,NA,1
"TRIM35",-1,1,-1,1,1
"LRP1B",-1,-1,1,1,1
"BTNL8",1,-1,-1,-1,1
"ZSCAN32",1,1,1,NA,0
"CD164",-1,1,1,-1,1
"LOC105376289",1,NA,NA,NA,0
"FAM182B",-1,NA,NA,NA,0
"SRRT",-1,-1,1,-1,1
"LINC01019",1,NA,NA,NA,0
"ZDHHC18",-1,1,-1,-1,1
"KIF2C",-1,-1,-1,-1,0
"SH3BP2",-1,-1,-1,-1,0
"CORO6",-1,-1,1,NA,1
"TFAP2E",1,NA,NA,NA,0
"MED25",1,1,1,1,0
"SLC40A1",-1,1,-1,-1,1
"ITPR1",-1,-1,-1,-1,0
"CAMK1G",1,-1,-1,1,1
"STRADB",-1,-1,1,-1,1
"ZNF544",-1,1,-1,-1,1
"NEGR1",-1,1,-1,1,1
"CST2",-1,NA,NA,1,1
"SEMA6A",1,-1,-1,1,1
"SYAP1",-1,-1,-1,1,1
"ZNF773",-1,-1,-1,-1,0
"ZNF8-ERVK3-1",1,NA,NA,NA,0
"SGO1-AS1",-1,NA,NA,NA,0
"CRYGN",-1,1,1,NA,1
"MGP",-1,1,1,1,1
"MYT1L",1,-1,-1,1,1
"SFTPC",1,1,1,-1,1
"CIMIP3",1,NA,NA,NA,0
"BABAM1",-1,1,1,-1,1
"NIPAL4",-1,-1,1,NA,1
"MB",-1,-1,-1,1,1
"FAIM2",1,-1,-1,-1,1
"MRPL2",-1,1,1,-1,1
"HMGCS1",-1,1,-1,NA,1
"ESRRA",-1,-1,1,1,1
"PSTK",-1,1,1,-1,1
"ALDH3A1",-1,-1,1,1,1
"RAB40C",1,-1,1,1,1
"SUCLG2",1,1,-1,1,1
"TOMM6",-1,1,1,1,1
"NDRG4",1,-1,1,-1,1
"LINC00630",-1,NA,NA,NA,0
"DUS4L-BCAP29",-1,NA,NA,NA,0
"KANTR",1,-1,-1,NA,1
"ZNF419",-1,-1,1,-1,1
"SESTD1",-1,1,-1,-1,1
"WNT5B",-1,1,1,-1,1
"PDS5A",1,-1,-1,-1,1
"ATP1B3",-1,-1,1,NA,1
"MORN5",-1,-1,-1,-1,0
"MMP13",1,-1,-1,-1,1
"ZAP70",-1,1,1,-1,1
"ZBTB10",1,1,-1,-1,1
"FOXI2",-1,-1,-1,1,1
"CRACR2A",-1,1,-1,NA,1
"DEF8",1,-1,-1,1,1
"RAVER1",1,-1,-1,1,1
"GOLGA7",-1,1,-1,1,1
"ZMIZ2",1,-1,1,-1,1
"KLF5",1,-1,-1,-1,1
"ETV7",-1,1,1,-1,1
"SNRNP27",-1,1,-1,1,1
"DYNC1LI1",-1,-1,-1,-1,0
"LINC02549",1,NA,NA,NA,0
"ZC3H11B",1,NA,NA,NA,0
"FAM86C1P",1,NA,NA,NA,0
"CD109",-1,-1,-1,-1,0
"MUC7",1,1,1,1,0
"107985441",1,NA,NA,NA,0
"CD274",-1,-1,1,-1,1
"SLC25A13",-1,-1,-1,-1,0
"PLA2G2D",-1,1,1,1,1
"NHSL3",1,NA,NA,NA,0
"SYNJ2",-1,-1,-1,1,1
"SYNRG",1,1,-1,-1,1
"CCDC42",1,1,1,1,0
"RSL24D1",-1,-1,-1,NA,0
"TIMM9",-1,1,1,-1,1
"DNAJC22",1,-1,-1,1,1
"CENPS-CORT",-1,-1,1,NA,1
"IL1R2",1,-1,-1,1,1
"PPHLN1",-1,1,-1,1,1
"ARL4D",-1,NA,NA,1,1
"SCRIB",-1,-1,1,1,1
"WARS1",1,NA,NA,NA,0
"XK",1,NA,NA,-1,1
"C1orf198",1,1,1,-1,1
"LOC107986327",1,NA,NA,NA,0
"LOC100505782",1,NA,NA,NA,0
"TRIB2",-1,-1,1,1,1
"ARPC3",-1,-1,-1,-1,0
"FOCAD",-1,-1,-1,NA,0
"PARD6G-AS1",1,NA,NA,NA,0
"BOK",-1,1,-1,1,1
"ARL2BP",1,1,-1,1,1
"GBP5",-1,1,1,-1,1
"NCCRP1",-1,NA,NA,-1,0
"MCIDAS",1,-1,-1,NA,1
"PITRM1",-1,-1,1,1,1
"TUBG1",-1,-1,-1,-1,0
"IGLC5",1,NA,NA,NA,0
"YY1",1,1,-1,1,1
"SLC35C2",-1,-1,-1,-1,0
"HSPG2",1,-1,1,-1,1
"338809",-1,NA,NA,NA,0
"SNUPN",-1,1,1,-1,1
"CAMKK1",-1,1,1,-1,1
"SEC14L3",1,-1,-1,1,1
"SUMO1",-1,1,1,-1,1
"TOB1",-1,1,-1,1,1
"LOC105370111",1,NA,NA,NA,0
"PRDX4",-1,1,1,-1,1
"CUBN",1,-1,-1,-1,1
"TET3",1,1,-1,-1,1
"NMRAL2P",-1,NA,NA,NA,0
"BARX2",-1,-1,-1,1,1
"CBLN4",-1,1,-1,1,1
"DPY19L3",-1,-1,-1,1,1
"ZNF670-ZNF695",1,-1,-1,NA,1
"RPS19",-1,1,1,-1,1
"LOC102723502",-1,NA,NA,NA,0
"AEN",-1,-1,-1,-1,0
"RDM1P5",1,NA,NA,NA,0
"EMX2OS",-1,NA,NA,-1,0
"PAIP2",1,-1,-1,1,1
"BRAF",1,NA,NA,1,0
"MYO3A",-1,-1,-1,1,1
"CHTF18",1,-1,1,-1,1
"SLC2A13",-1,-1,-1,-1,0
"ZNF302",-1,1,-1,-1,1
"CCDC85C",-1,1,1,1,1
"TAFA5",-1,NA,NA,NA,0
"NTNG2",-1,1,-1,1,1
"BACE2",-1,-1,-1,NA,0
"PDS5B",-1,1,-1,NA,1
"SGCD",-1,-1,-1,-1,0
"TPR",-1,-1,1,-1,1
"FAM66B",-1,NA,NA,NA,0
"PCYT1B",1,-1,-1,-1,1
"RRP15",-1,-1,-1,-1,0
"LOC101929278",1,NA,NA,NA,0
"ADGRA1",1,-1,-1,NA,1
"HSPB2",-1,NA,NA,1,1
"AP1S3",1,-1,-1,-1,1
"SNORA77",1,NA,NA,NA,0
"GANAB",1,-1,1,1,1
"SPATA33",-1,-1,1,NA,1
"COL4A3",-1,-1,1,-1,1
"DNAH8-AS1",1,NA,NA,NA,0
"MCHR1",-1,-1,-1,-1,0
"HMGCS2",1,1,1,1,0
"APOBEC2",1,-1,-1,-1,1
"GRM7",-1,-1,-1,1,1
"ZBTB7A",-1,1,-1,-1,1
"TTTY4C",1,NA,NA,NA,0
"SEC22C",1,1,-1,-1,1
"LINC00189",-1,NA,NA,-1,0
"DTX3L",-1,-1,-1,-1,0
"MTHFS",-1,1,1,-1,1
"ILF2",-1,1,1,-1,1
"CRTAM",1,1,1,-1,1
"SUMF2",1,-1,1,1,1
"MOB3A",1,1,-1,1,1
"MED9",-1,-1,-1,NA,0
"EIF2AK2",-1,-1,-1,-1,0
"LOC105371430",-1,NA,NA,NA,0
"NAPA-AS1",1,NA,NA,NA,0
"SIGLEC1",1,1,1,1,0
"HOTAIR",1,NA,NA,1,0
"LINC00882",1,NA,NA,NA,0
"RAD50",-1,1,-1,1,1
"SLC31A2",-1,1,-1,-1,1
"GLCCI1",-1,-1,-1,1,1
"CFAP36",-1,1,-1,NA,1
"ASIC3",1,-1,1,NA,1
"KRT23",-1,-1,-1,1,1
