"","V1","V2","V3","V4","V5"
"LINC00824",1,NA,NA,NA,0
"TMEM89",1,-1,NA,NA,1
"PTTG2",1,NA,NA,NA,0
"HUS1B",1,NA,NA,NA,0
"LINC03042",1,NA,NA,NA,0
"NNAT",1,NA,NA,NA,0
"KRTAP19-4",1,NA,NA,NA,0
"RNF148",1,1,1,NA,0
"PRMT6",1,NA,NA,NA,0
"LINC02649",1,NA,NA,NA,0
"KATNBL1P6",1,NA,NA,NA,0
"GPR37",1,NA,NA,NA,0
"FBXO40",1,NA,NA,NA,0
"GGT8P",1,NA,NA,NA,0
"OR5L1",1,NA,NA,NA,0
"OR4K15",1,NA,NA,NA,0
"IZUMO1",1,-1,NA,NA,1
"LINC01876",1,NA,NA,NA,0
"SPHK2",1,NA,NA,NA,0
"SPACDR",1,NA,NA,NA,0
"OR12D3",1,NA,NA,NA,0
"GGT6",1,NA,NA,NA,0
"GARIN5A",1,NA,NA,NA,0
"KRTAP22-2",1,NA,NA,NA,0
"PGM3",1,NA,NA,NA,0
"LOC105376063",1,NA,NA,NA,0
"OR5H2",1,NA,NA,NA,0
"KRT26",1,NA,NA,NA,0
"PLEKHG4B",1,NA,NA,NA,0
"LINC01539",1,NA,NA,NA,0
"KRT28",1,NA,NA,NA,0
"ANGPTL7",1,1,NA,NA,0
"C15orf32",1,NA,NA,NA,0
"OR5D18",1,NA,NA,NA,0
"ZNF334",1,NA,NA,NA,0
"EXD1",1,NA,NA,NA,0
"KRTAP19-3",1,NA,NA,NA,0
"TAS2R8",1,-1,NA,NA,1
"ATP1B4",1,NA,NA,NA,0
"RPL21P44",1,NA,NA,NA,0
"LOC100130452",1,NA,NA,NA,0
"DDX51",1,NA,NA,NA,0
"ADAM21",1,NA,NA,NA,0
"IFNA8",1,NA,NA,NA,0
"SLC23A1",1,-1,NA,NA,1
"LINC02087",1,NA,NA,NA,0
"MSH5-SAPCD1",1,NA,NA,NA,0
"TCIRG1",1,NA,NA,NA,0
"BEST4",1,NA,NA,NA,0
"LINC02648",1,NA,NA,NA,0
"NPR2",1,NA,NA,NA,0
"EMC9",1,NA,NA,NA,0
"PCDHGB8P",1,NA,NA,NA,0
"ELOVL3",1,NA,NA,NA,0
"OR13D1",1,NA,NA,NA,0
"LEUTX",1,NA,NA,NA,0
"TUBA3C",1,NA,NA,NA,0
"ARRDC3-AS1",1,NA,NA,NA,0
"GPR33",1,1,NA,NA,0
"KLHDC9",1,NA,NA,NA,0
"LINC02447",1,NA,NA,NA,0
"OR6C1",1,NA,NA,NA,0
"SSTR5-AS1",1,NA,NA,NA,0
"UQCC3",1,NA,NA,NA,0
"BLOC1S4",1,NA,NA,NA,0
"YY2",1,NA,NA,NA,0
"OR13C9",1,NA,NA,NA,0
"SYT3",1,NA,NA,NA,0
"SPDYE4",1,NA,-1,NA,1
"TPSAB1",1,NA,NA,NA,0
"LINC01270",1,NA,NA,NA,0
"OR5H15",1,NA,NA,NA,0
"PLEKHA6",1,NA,-1,NA,1
"LSM11",1,NA,NA,NA,0
"OR5K4",1,NA,NA,NA,0
"ZFPL1",1,NA,NA,NA,0
"OR2A4",1,NA,NA,NA,0
"LOC105372411",1,NA,NA,NA,0
"ZC3H10",1,NA,NA,NA,0
"RPL13AP6",1,NA,NA,NA,0
"C2orf76",1,NA,NA,NA,0
"CRYBA2",1,NA,NA,NA,0
"IQSEC3",1,NA,NA,NA,0
"LOC105377308",1,NA,NA,NA,0
"LOC107987170",1,NA,NA,NA,0
"NAP1L3",1,NA,NA,NA,0
"LOC102723878",1,NA,NA,NA,0
"LOC102723654",1,NA,NA,NA,0
"ABCG1",1,NA,NA,NA,0
"RHBDD3",1,NA,NA,NA,0
"CCDC24",1,NA,NA,NA,0
"PRORSD1P",1,NA,NA,NA,0
"FAAH",1,NA,NA,NA,0
"BRD3OS",1,NA,NA,NA,0
"HCAR2",1,NA,NA,NA,0
"INSL3",1,NA,NA,NA,0
"ACTG1P4",1,NA,NA,NA,0
"GARIN4",1,NA,NA,NA,0
"FAM66D",1,NA,NA,NA,0
"PDSS1",1,NA,NA,NA,0
"101930026",1,NA,NA,NA,0
"RTP2",1,NA,NA,NA,0
"OR4N4",1,NA,NA,NA,0
"FOXN1",1,NA,NA,NA,0
"PMEL",1,NA,NA,NA,0
"SPMIP9",1,NA,NA,NA,0
"LOC102724416",1,NA,NA,NA,0
"PMCHL1",1,NA,NA,NA,0
"OR6C68",1,NA,NA,NA,0
"LINC00029",1,NA,NA,NA,0
"107985721",1,NA,NA,NA,0
"C3orf36",1,NA,NA,NA,0
"HMX2",1,NA,NA,NA,0
"OR5E1P",1,NA,NA,NA,0
"SPACA7",1,NA,NA,NA,0
"POLR2I",1,NA,NA,NA,0
"LINC00380",1,NA,NA,NA,0
"TAF7L",1,-1,NA,NA,1
"FAM153CP",1,NA,NA,NA,0
"OR52J3",1,NA,NA,NA,0
"LINC00312",1,NA,NA,NA,0
"LOC101929638",1,NA,NA,NA,0
"SPATA9",1,NA,NA,NA,0
"LCE1E",1,NA,NA,NA,0
"NPIPB15",1,-1,NA,NA,1
"TMEM92",1,NA,NA,NA,0
"MIR548I2",1,NA,NA,NA,0
"H4C9",1,NA,NA,NA,0
"LOC105372262",1,NA,NA,NA,0
"ZCCHC18",1,NA,NA,NA,0
"PAXBP1-AS1",1,NA,NA,NA,0
"102724055",1,NA,NA,NA,0
"TXNDC2",1,NA,NA,NA,0
"PPP1R3D",1,NA,NA,NA,0
"LOC105371880",1,NA,NA,NA,0
"EBF2",1,NA,NA,NA,0
"KBTBD7",1,NA,NA,NA,0
"CDKL5",1,NA,NA,NA,0
"GABRA1",1,NA,NA,NA,0
"LOC100131257",1,NA,NA,NA,0
"MIR7-3HG",1,NA,NA,NA,0
"LOC107987040",1,NA,NA,NA,0
"OR6C2",1,NA,NA,NA,0
"VCX3A",1,NA,1,NA,0
"OR8U3",1,NA,NA,NA,0
"OR5H1",1,NA,NA,NA,0
"RNR1",-1,NA,NA,NA,0
"LOC101927060",1,NA,NA,NA,0
"KRTAP21-3",1,NA,NA,NA,0
"NOP2",1,NA,NA,NA,0
"LOC102724093",1,NA,NA,NA,0
"OR5B17",1,NA,NA,NA,0
"FAM83C",1,NA,NA,NA,0
"TAS2R7",1,NA,NA,NA,0
"TMEM185B",1,NA,NA,NA,0
"IL34",1,NA,NA,NA,0
"FAM153A",1,NA,NA,NA,0
"IFNA21",1,NA,NA,NA,0
"OR52B4",1,NA,NA,NA,0
"USP17L29",1,NA,NA,NA,0
"KCNQ1OT1",1,NA,NA,NA,0
"CTSW",1,NA,NA,NA,0
"LOC107984578",1,NA,NA,NA,0
"LOC105372564",1,NA,NA,NA,0
"OR52E2",1,NA,NA,NA,0
"SETD4",1,NA,NA,NA,0
"LCE4A",1,NA,NA,NA,0
"LOC105375520",1,NA,NA,NA,0
"FOXI3",1,NA,NA,NA,0
"GPR4",1,-1,NA,NA,1
"CACNA1D",1,NA,NA,NA,0
"LOC101927613",1,NA,NA,NA,0
"OR10AG1",1,NA,NA,NA,0
"NCBP2AS2",1,NA,NA,NA,0
"REG3G",1,NA,NA,NA,0
"LINC00479",1,NA,NA,NA,0
"KCNE1",1,-1,NA,NA,1
"AKNAD1",1,NA,NA,NA,0
"SRPK3",1,NA,NA,NA,0
"OR5H6",1,NA,NA,NA,0
"FPR1",1,NA,NA,NA,0
"NPIPA8",1,NA,NA,NA,0
"MICALL2",1,NA,1,NA,0
"RBM15B",1,NA,NA,NA,0
"MTVR2",1,NA,NA,NA,0
"H2AC25",1,NA,NA,NA,0
"KRBOX1",1,NA,NA,NA,0
"FLRT1",1,NA,NA,NA,0
"OR2W1",1,NA,NA,NA,0
"KRTAP19-6",1,NA,NA,NA,0
"OR4L1",1,NA,NA,NA,0
"LINC01634",1,NA,NA,NA,0
"OPN4",1,-1,-1,NA,1
"RNF213-AS1",1,NA,NA,NA,0
"RAB40AL",1,NA,NA,NA,0
"SMTNL1",1,NA,NA,NA,0
"RAB41",1,NA,NA,NA,0
"CTAGE9",1,NA,-1,NA,1
"UGDH-AS1",1,NA,NA,NA,0
"TSPOAP1",1,NA,NA,NA,0
"AGAP5",1,NA,NA,NA,0
"LOC105372309",1,NA,NA,NA,0
"KCNH4",1,NA,NA,NA,0
"LARRPM",1,NA,NA,NA,0
"URB1-AS1",1,NA,NA,NA,0
"H3C6",1,NA,NA,NA,0
"NFKBID",1,NA,NA,NA,0
"112268253",1,NA,NA,NA,0
"FADS6",1,NA,NA,NA,0
"ASB5",1,-1,NA,NA,1
"LOC105370627",1,NA,NA,NA,0
"HNRNPCL2",1,NA,NA,NA,0
"LINC00593",1,NA,NA,NA,0
"IFT70A",1,NA,NA,NA,0
"OR4M2-OT1",1,NA,NA,NA,0
"OR5M1",1,NA,NA,NA,0
"DEFB103B",1,NA,NA,NA,0
"PLA2G4D",1,NA,NA,NA,0
"PTH",1,NA,NA,NA,0
"OVOL1",1,NA,NA,NA,0
"NAP1L5",1,NA,NA,NA,0
"OR5T3",1,NA,NA,NA,0
"DMRTC1B",1,NA,NA,NA,0
"CCDC18-AS1",1,NA,NA,NA,0
"MMD2",1,NA,NA,NA,0
"RAB3B",1,NA,NA,NA,0
"MIR490",1,NA,NA,NA,0
"ZNF485",1,-1,NA,NA,1
"GGTLC3",1,NA,NA,NA,0
"EME1",1,NA,NA,NA,0
"LINC01858",1,NA,NA,NA,0
"PACSIN3",1,NA,NA,NA,0
"BLCAP",1,NA,NA,NA,0
"107987304",1,NA,NA,NA,0
"LOC105379385",1,NA,NA,NA,0
"C6orf52",1,NA,NA,NA,0
"105373623",1,NA,NA,NA,0
"LOC158435",1,NA,NA,NA,0
"KLKP1",1,NA,NA,NA,0
"FER1L5",1,-1,NA,NA,1
"KAZALD1",1,NA,NA,NA,0
"ASAP1-IT2",1,NA,NA,NA,0
"LOC105374340",1,NA,NA,NA,0
"GLB1L3",1,NA,NA,NA,0
"MPV17L",1,NA,NA,NA,0
"LOC102723347",1,NA,NA,NA,0
"TAS2R9",1,NA,NA,NA,0
"DMRTC1",1,NA,NA,NA,0
"NUTM2A",1,NA,NA,NA,0
"FXYD2",1,NA,NA,NA,0
"105370852",1,NA,NA,NA,0
"KEL",1,NA,NA,NA,0
"RGMA",1,NA,NA,NA,0
"OR5M3",1,NA,NA,NA,0
"CAPS",1,NA,NA,NA,0
"EEF1AKMT3",1,NA,NA,NA,0
"GNAT3",1,NA,NA,NA,0
"TMEM174",1,NA,NA,NA,0
"GJD4",1,NA,NA,NA,0
"OR6C70",1,NA,NA,NA,0
"OR5H14",1,NA,NA,NA,0
"MAP4K3-DT",1,NA,NA,NA,0
"LOC105369225",1,NA,NA,NA,0
"NAT9",1,NA,NA,NA,0
"LINC00336",1,NA,NA,NA,0
"ZNF764",1,NA,NA,NA,0
"ATCAY",1,NA,NA,NA,0
"C6orf136",1,NA,NA,NA,0
"GABPB1-IT1",1,NA,NA,NA,0
"RPS15AP10",1,NA,NA,NA,0
"FAM106A",1,NA,NA,NA,0
"PCDHB7",1,NA,NA,NA,0
"RPL23AP87",1,NA,NA,NA,0
"ALOX12P2",1,NA,NA,NA,0
"SNORA29",1,NA,NA,NA,0
"OR2A7",1,NA,NA,NA,0
"BHLHE22-AS1",1,NA,NA,NA,0
"LOC101929200",1,NA,NA,NA,0
"CD24",-1,NA,NA,NA,0
"KRTAP21-2",1,NA,NA,NA,0
"CRP",1,-1,NA,NA,1
"WNT6",1,NA,NA,NA,0
"SNORA24",-1,NA,NA,NA,0
"LOC107985953",1,NA,NA,NA,0
"ATP1B2",1,NA,-1,NA,1
"OR4K1",1,NA,NA,NA,0
"NR1I3",1,NA,NA,NA,0
"HMGN2P46",1,NA,NA,NA,0
"MOCS3",1,NA,NA,NA,0
"RN7SL2",-1,NA,NA,NA,0
"FGF14-AS2",1,NA,NA,NA,0
"CLCN2",1,NA,NA,NA,0
"SNORA70F",1,NA,NA,NA,0
"GOLGA8O",1,NA,NA,NA,0
"A1BG-AS1",1,NA,NA,NA,0
"OBSL1",1,NA,NA,NA,0
"OVCH1",1,NA,NA,NA,0
"LINC02152",1,NA,NA,NA,0
"OR6C76",1,NA,-1,NA,1
"LOC100132356",1,NA,NA,NA,0
"FAM43A",1,NA,NA,NA,0
"F12",1,NA,NA,NA,0
"OR8G2P",1,NA,NA,NA,0
"LOC105378179",-1,NA,NA,NA,0
"ALOX12B",1,-1,NA,NA,1
"PDYN",1,1,NA,NA,0
"LOC102724427",1,NA,NA,NA,0
"LOC112268260",1,NA,NA,NA,0
"LOC105377056",1,NA,NA,NA,0
"OR4K2",1,-1,NA,NA,1
"NUTM2D",1,NA,NA,NA,0
"AVIL",1,NA,NA,NA,0
"USP17L27",1,NA,NA,NA,0
"LOC107985936",1,NA,NA,NA,0
"UTP15",1,NA,NA,NA,0
"UFM1",1,NA,NA,NA,0
"LINC02819",1,NA,NA,NA,0
"OGFOD2",1,NA,NA,NA,0
"LINC02918",1,NA,NA,NA,0
"P2RY1",1,NA,NA,NA,0
"TSPO2",1,NA,NA,NA,0
"TAS2R10",1,NA,NA,NA,0
"OR6C74",1,NA,NA,NA,0
"LOC105377621",1,NA,NA,NA,0
"LOC105376418",1,NA,NA,NA,0
"NIPSNAP3B",1,NA,NA,NA,0
"SMPD2",1,NA,NA,NA,0
"AWAT2",1,-1,NA,NA,1
"RDH13",1,NA,NA,NA,0
"LOC105376844",1,NA,NA,NA,0
"ACOT6",1,NA,NA,NA,0
"LOC101927583",1,NA,NA,NA,0
"DHX9-AS1",1,NA,NA,NA,0
"CDIPTOSP",1,NA,NA,NA,0
"101927600",1,NA,NA,NA,0
"PPP1R3F",1,NA,NA,NA,0
"SPATA31B2P",1,NA,NA,NA,0
"LOC105376781",1,NA,NA,NA,0
"LOC441087",1,NA,NA,NA,0
"OR5I1",1,NA,NA,NA,0
"CTAGE4",1,NA,NA,NA,0
"LINC02782",1,NA,NA,NA,0
"ITLN2",1,1,1,NA,0
"LINC00641",1,NA,NA,NA,0
"USP17L26",1,NA,NA,NA,0
"TMEM239",1,-1,NA,NA,1
"TPSB2",1,NA,NA,NA,0
"HCG4",1,NA,NA,NA,0
"TEX13A",1,NA,NA,NA,0
"MIR3667HG",1,NA,NA,NA,0
"CATSPER3",1,NA,NA,NA,0
"BASP1-AS1",1,NA,NA,NA,0
"SYT2",1,NA,NA,NA,0
"LOC105377544",1,NA,NA,NA,0
"LOC107984701",1,NA,NA,NA,0
"CTAGE8",1,NA,NA,NA,0
"PRICKLE2-AS3",1,NA,NA,NA,0
"PIGM",1,NA,NA,NA,0
"LOC101929259",1,NA,NA,NA,0
"MTCP1",1,NA,NA,NA,0
"TMEM86B",1,NA,1,NA,0
"MASP2",1,NA,NA,NA,0
"SNORA2C",-1,NA,NA,NA,0
"DEFB103A",1,NA,NA,NA,0
"FOXN3-AS2",1,NA,NA,NA,0
"HNRNPCL1",1,NA,NA,NA,0
"LOC105376818",1,NA,NA,NA,0
"SLC25A41",1,NA,NA,NA,0
"MIR1291",-1,NA,NA,NA,0
"PINLYP",1,NA,NA,NA,0
"NRXN2",1,NA,NA,NA,0
"CATIP-AS2",1,NA,NA,NA,0
"MAP3K2-DT",1,NA,NA,NA,0
"LOC105371356",1,NA,NA,NA,0
"TIGD2",1,NA,NA,NA,0
"VENTX",1,NA,NA,NA,0
"FUT4",1,NA,NA,NA,0
"LOC105378071",1,NA,NA,NA,0
"LOC105377094",1,NA,NA,NA,0
"CGB1",1,NA,1,NA,0
"PAXX",1,NA,1,NA,0
"OR6C3",1,NA,NA,NA,0
"OR8K3",1,NA,NA,NA,0
"GPR21",1,NA,NA,NA,0
"107987206",-1,NA,NA,NA,0
"RN7SL1",-1,NA,NA,NA,0
"SLC25A51P4",1,NA,NA,NA,0
"SETSIP",1,NA,NA,NA,0
"LOC100126584",1,NA,NA,NA,0
"SLC38A5",1,NA,NA,NA,0
"USP17L25",1,NA,NA,NA,0
"CHD1-DT",1,NA,NA,NA,0
"DPPA2",1,NA,NA,NA,0
"SNORA16A",-1,NA,NA,NA,0
"PRAMEF34P",1,NA,NA,NA,0
"NOTCH2NLR",1,NA,NA,NA,0
"INCA1",1,NA,NA,NA,0
"USP17L24",1,NA,NA,NA,0
"CAMTA2-AS1",1,NA,NA,NA,0
"TCP10L2",1,NA,NA,NA,0
"SYCE2",1,NA,NA,NA,0
"IGFL4",1,NA,NA,NA,0
"CNPY4",1,NA,NA,NA,0
"DSG1-AS1",1,NA,NA,NA,0
"RGS20",1,NA,NA,NA,0
"FRG2B",1,-1,NA,NA,1
"LOC284344",1,NA,NA,NA,0
"PA2G4P4",1,NA,NA,NA,0
"SMIM10",1,NA,NA,NA,0
"CIDEA",1,1,NA,NA,0
"CCDC120",1,NA,NA,NA,0
"SLC25A15",1,NA,NA,NA,0
"SV2C",1,NA,NA,NA,0
"LOC145474",1,NA,NA,NA,0
"MADCAM1",1,NA,NA,NA,0
"SLC30A10",1,NA,NA,NA,0
"UGT1A8",1,NA,NA,NA,0
"ZNF593",1,NA,1,NA,0
"SCN11A",1,NA,NA,NA,0
"LINC00588",1,NA,NA,NA,0
"OR8G1",1,NA,NA,NA,0
"FAM151A",1,NA,NA,NA,0
"DKKL1",1,NA,NA,NA,0
"MEG8",-1,NA,NA,NA,0
"LOC105372266",1,NA,NA,NA,0
"APOA2",1,NA,NA,NA,0
"PTCSC3",1,NA,NA,NA,0
"H3C13",1,NA,NA,NA,0
"LOC105371227",1,NA,NA,NA,0
"CAPN10-DT",1,NA,NA,NA,0
"LOC102723409",1,NA,NA,NA,0
"KTI12",1,NA,NA,NA,0
"USP17L30",1,NA,NA,NA,0
"HLA-V",1,NA,NA,NA,0
"TSPY3",1,-1,NA,NA,1
"TSPY1",1,NA,NA,NA,0
"DENND6B",1,NA,NA,NA,0
"COIL",1,NA,1,NA,0
"MSH5",1,NA,NA,NA,0
"RNASE13",1,NA,NA,NA,0
"USP17L5",1,NA,NA,NA,0
"EPS8L1",1,NA,NA,NA,0
"LINC01061",1,NA,NA,NA,0
"NPY1R",1,NA,NA,NA,0
"TMEM253",1,NA,NA,NA,0
"LOC729681",1,NA,NA,NA,0
"RASL10A",1,NA,NA,NA,0
"OR5D13",1,NA,NA,NA,0
"LOC105371767",1,NA,NA,NA,0
"LINC01734",1,NA,NA,NA,0
"CCNYL4",1,NA,NA,NA,0
"MPP2",1,NA,NA,NA,0
"IL31",1,NA,NA,NA,0
"GJB6",1,NA,1,NA,0
"UPB1",1,NA,NA,NA,0
"KRT6C",1,NA,NA,NA,0
"LAMP5",1,NA,-1,NA,1
"ST3GAL3",1,NA,1,NA,0
"ATAT1",1,NA,NA,NA,0
"OR8I2",1,NA,NA,NA,0
"101929418",1,NA,NA,NA,0
"LINC01816",1,NA,NA,NA,0
"RUNDC3A-AS1",1,NA,NA,NA,0
"DUSP8",1,NA,NA,NA,0
"PRAMEF36P",1,NA,NA,NA,0
"HPS1",1,NA,NA,NA,0
"LRRC27",1,NA,NA,NA,0
"LOC101927522",1,NA,NA,NA,0
"OR8U1",1,NA,NA,NA,0
"SLC23A3",1,NA,NA,NA,0
"LOC105375386",1,NA,NA,NA,0
"FAM131B",1,NA,NA,NA,0
"LOC101929420",1,NA,NA,NA,0
"LOC105373265",1,NA,NA,NA,0
"OPN1SW",1,NA,NA,NA,0
"ZNF774",1,NA,NA,NA,0
"MIR548I3",1,NA,NA,NA,0
"OR5K3",1,NA,NA,NA,0
"LINC02061",1,NA,NA,NA,0
"WNT8A",1,NA,NA,NA,0
"CFAP68",1,NA,NA,NA,0
"PLA2G7",-1,1,NA,NA,1
"EXT2",1,NA,NA,NA,0
"TSPY10",1,NA,NA,NA,0
"CYP3A43",1,NA,NA,NA,0
"TSPY4",1,NA,NA,NA,0
"LCE1D",1,NA,NA,NA,0
"ZNF551",1,NA,NA,NA,0
"LINC02641",1,NA,NA,NA,0
"CARMAL",1,NA,NA,NA,0
"DDX11L1",1,NA,NA,NA,0
"PRSS33",1,1,-1,NA,1
"KHDC1L",1,NA,1,NA,0
"MGAM",1,NA,-1,NA,1
"MYO18B",1,NA,NA,NA,0
"RPGRIP1",1,NA,NA,NA,0
"DGAT2-DT",1,NA,NA,NA,0
"DLEU2L",1,NA,NA,NA,0
"EPX",1,NA,NA,NA,0
"MTNR1B",1,1,NA,NA,0
"OR8H1",1,NA,NA,NA,0
"PPP1R14D",1,NA,NA,NA,0
"SMG1P2",1,NA,NA,NA,0
"C9orf50",1,NA,NA,NA,0
"ULBP3",1,NA,NA,NA,0
"LOC105373496",1,NA,NA,NA,0
"TSPY2",1,NA,NA,NA,0
"LOC102724142",1,NA,NA,NA,0
"C11orf65",1,NA,NA,NA,0
"LINC03039",1,NA,NA,NA,0
"LOC101928384",1,NA,NA,NA,0
"LURAP1",-1,NA,NA,NA,0
"CCDC169-SOHLH2",1,NA,NA,NA,0
"PRAMEF5",1,NA,NA,NA,0
"A1BG",1,NA,NA,NA,0
"CGB5",1,NA,NA,NA,0
"SNORD18A",1,NA,NA,NA,0
"PTRH1",1,NA,NA,NA,0
"TRPA2P",1,NA,NA,NA,0
"SAMMSON",1,NA,NA,NA,0
"EID2",1,NA,NA,NA,0
"OR5W2",1,NA,NA,NA,0
"EBLN2",1,NA,NA,NA,0
"OR2L8",1,NA,NA,NA,0
"TSPY8",1,NA,NA,NA,0
"GNG3",1,NA,NA,NA,0
"FOXQ1",1,NA,NA,NA,0
"GGN",1,NA,NA,NA,0
"PAXBP1",-1,NA,NA,NA,0
"PRAMEF6",1,NA,NA,NA,0
"PRAMEF25",1,NA,NA,NA,0
"OR10H1",1,NA,NA,NA,0
"LINC00294",1,NA,NA,-1,1
"SLC12A3",1,NA,NA,NA,0
"107986043",1,NA,NA,NA,0
"CEACAM20",1,NA,NA,NA,0
"GLI1",1,NA,NA,NA,0
"SYNE4",1,NA,NA,NA,0
"BTBD18",1,NA,NA,NA,0
"HBD",1,NA,NA,NA,0
"MEIS3P1",1,NA,NA,NA,0
"ARGLU1",-1,-1,-1,NA,0
"LINC01347",1,NA,NA,NA,0
"NKX2-1-AS1",1,NA,NA,NA,0
"MCOLN2",1,NA,NA,NA,0
"LCN1",1,NA,1,NA,0
"PHAF1",1,NA,NA,NA,0
"LINC00919",1,NA,NA,NA,0
"LOC105373551",1,NA,NA,NA,0
"GINS2",1,NA,NA,NA,0
"FSD2",1,NA,NA,NA,0
"RRS1",1,NA,NA,NA,0
"LINC02108",1,NA,NA,NA,0
"SALL4",1,-1,NA,NA,1
"FBXW9",1,-1,NA,NA,1
"LOC102725258",1,NA,NA,NA,0
"LOC107986631",1,NA,NA,NA,0
"SNORD27",1,NA,NA,NA,0
"GRM6",1,NA,NA,NA,0
"CD72",1,NA,NA,NA,0
"IFNA7",1,NA,NA,NA,0
"GOLGA8R",1,NA,NA,NA,0
"ZXDA",1,NA,NA,NA,0
"SCARNA15",1,NA,NA,NA,0
"LOC107985567",1,NA,NA,NA,0
"BNIPL",1,NA,NA,NA,0
"SAP30L-AS1",1,NA,NA,NA,0
"NIFK-AS1",1,NA,NA,NA,0
"SIGLEC6",1,NA,-1,NA,1
"RAB19",1,NA,NA,NA,0
"FAM24B-CUZD1",1,NA,NA,NA,0
"CUZD1",1,NA,NA,NA,0
"CEMIP",-1,NA,NA,NA,0
"FANCB",1,NA,NA,NA,0
"OR8K1",1,NA,NA,NA,0
"LOC284950",1,NA,NA,NA,0
"WDR25",1,NA,NA,NA,0
"SH3D21",1,NA,NA,NA,0
"PER3P1",1,NA,NA,NA,0
"RANBP6",1,NA,NA,NA,0
"ARHGEF26-AS1",1,NA,NA,NA,0
"105379752",1,NA,NA,NA,0
"WDR53",1,NA,NA,NA,0
"NUTM2G",1,NA,NA,NA,0
"IQSEC1",1,NA,NA,NA,0
"YAE1",1,NA,NA,NA,0
"LOC105376978",1,NA,NA,NA,0
"SLC29A2",1,NA,NA,NA,0
"PCOLCE-AS1",1,NA,NA,NA,0
"TNFRSF11B",-1,NA,NA,NA,0
"LOC441081",1,NA,NA,NA,0
"CAPNS2",1,NA,NA,NA,0
"COL5A2",-1,NA,1,NA,1
"LOC105375018",1,NA,NA,NA,0
"THAP10",1,NA,NA,NA,0
"PRSS16",1,NA,NA,NA,0
"LOC107985903",1,NA,NA,NA,0
"RHD",1,NA,NA,NA,0
"FCRL1",1,NA,NA,NA,0
"KRT16",1,-1,NA,NA,1
"SPACA6",1,NA,NA,NA,0
"TSHZ3",1,NA,NA,NA,0
"CPVL-AS2",1,NA,NA,NA,0
"MUC22",1,NA,NA,NA,0
"VCY1B",1,NA,NA,NA,0
"LOC100419170",1,NA,NA,NA,0
"LINC01206",1,NA,NA,NA,0
"PGAM4",1,NA,NA,NA,0
"CKAP2L",1,NA,NA,NA,0
"GLP2R",1,NA,-1,NA,1
"OR51A4",1,NA,NA,NA,0
"SLCO5A1",-1,NA,NA,NA,0
"TTLL6",1,-1,NA,NA,1
"UCHL1",-1,NA,NA,NA,0
"ZNF582-DT",1,NA,NA,NA,0
"SPIB",1,1,NA,NA,0
"RNF133",1,NA,NA,NA,0
"LINC00114",1,NA,NA,NA,0
"HSF4",1,NA,NA,NA,0
"TBC1D3G",1,-1,1,NA,1
"LOC107985404",1,NA,NA,NA,0
"PSMC3IP",1,NA,NA,NA,0
"LOC105372997",1,NA,NA,NA,0
"TMEM139",1,NA,NA,NA,0
"GPR135",1,NA,NA,NA,0
"MYCNOS",1,NA,NA,NA,0
"LOC101927788",1,NA,NA,NA,0
"LOC101927200",1,NA,NA,NA,0
"DCST1",1,NA,NA,NA,0
"TTLL13",1,NA,NA,NA,0
"LOC155060",1,NA,NA,NA,0
"IGSF23",1,NA,NA,NA,0
"FAM86B3P",1,NA,NA,NA,0
"YWHAEP1",1,NA,NA,NA,0
"SPIN4",1,NA,NA,NA,0
"ZNF619",1,NA,NA,NA,0
"SLFNL1-AS1",1,NA,NA,NA,0
"ANAPC11",1,NA,NA,NA,0
"HOXB1",1,-1,NA,NA,1
"TRPM5",1,NA,NA,NA,0
"MIR29B2CHG",1,NA,NA,NA,0
"IFT70B",1,NA,NA,NA,0
"KIFC1",1,NA,NA,NA,0
"DISP2",1,NA,NA,NA,0
"TSGA13",1,1,NA,NA,0
"EPHB3",1,NA,NA,NA,0
"105376108",1,NA,NA,NA,0
"LOXL1-AS1",1,NA,NA,NA,0
"SAXO1",1,NA,NA,NA,0
"MIR9-1HG",1,NA,NA,NA,0
"107985522",1,NA,NA,NA,0
"LINC03103",1,NA,NA,NA,0
"CHKB-DT",1,NA,NA,NA,0
"CHRNA2",1,NA,NA,NA,0
"FGFR1",1,NA,NA,NA,0
"MIR202HG",1,NA,NA,NA,0
"LOC729683",1,NA,NA,NA,0
"CAMK2B",1,NA,NA,NA,0
"LOC105372640",1,NA,NA,NA,0
"DLG2-AS2",1,NA,NA,NA,0
"PMP2",1,NA,NA,NA,0
"CGREF1",1,NA,NA,NA,0
"MDP1",1,NA,NA,NA,0
"CENPM",1,NA,NA,NA,0
"PRAMEF26",1,NA,NA,NA,0
"LINC01346",1,NA,NA,NA,0
"LOC105374352",1,NA,NA,NA,0
"KCTD21",1,NA,NA,NA,0
"TREML5P",1,NA,NA,NA,0
"LOC102724087",1,NA,NA,NA,0
"RFPL2",1,1,NA,NA,0
"TCAP",1,NA,NA,NA,0
"SPATA31C1",1,NA,NA,NA,0
"LOC105378618",1,NA,NA,NA,0
"KRBA1",1,NA,NA,NA,0
"DMKN",1,NA,NA,NA,0
"SPATA8",1,NA,-1,NA,1
"NSMCE3",1,NA,NA,NA,0
"LOC102724877",1,NA,NA,NA,0
"CA4",1,NA,1,NA,0
"SSX7",1,NA,NA,NA,0
"SNORA7A",-1,NA,NA,NA,0
"RHBDL3",1,NA,NA,NA,0
