"","study_1","study_2","study_3","study_4"
"GBA",0,0.434769352926241,0.612372435695794,0.660284491530808
"SRRM3",0,0.434769352926241,0.612372435695794,0.660284491530808
"ODF3",0,0.434769352926241,0.612372435695794,0.660284491530808
"ODF3B",0,0.434769352926241,0.612372435695794,0.660284491530808
"C2orf73",0,0.434769352926241,0.612372435695794,0.660284491530808
"PRSS42",0,0.434769352926241,0.612372435695794,0.660284491530808
"AMER3",0,0.578908572345526,0.815392460637738,0
"KDELC2",0,0.434769352926241,0.612372435695794,0.660284491530808
"AC092072.1",0,0.578908572345526,0.815392460637738,0
"CEP295NL",0,0.578908572345526,0.815392460637738,0
"AMBN",0,0.434769352926241,0.612372435695794,0.660284491530808
"DYNAP",0,0.578908572345526,0.815392460637738,0
"RPP25",0,0.578908572345526,0.815392460637738,0
"ERFE",0,0.578908572345526,0.815392460637738,0
"H1FOO",0,0.434769352926241,0.612372435695794,0.660284491530808
"APOLD1",0,0.434769352926241,0.612372435695794,0.660284491530808
"TPRX1",0,0.578908572345526,0.815392460637738,0
"AC129492.1",0,0.578908572345526,0.815392460637738,0
"HES7",0,0.434769352926241,0.612372435695794,0.660284491530808
"ALOXE3",0,0.434769352926241,0.612372435695794,0.660284491530808
"SIGLECL1",0,0.578908572345526,0.815392460637738,0
"AC234031.1",0,0.578908572345526,0.815392460637738,0
"LBX2",0,0.434769352926241,0.612372435695794,0.660284491530808
"GPHB5",0,0.434769352926241,0.612372435695794,0.660284491530808
"AL590327.1",0,0.578908572345526,0.815392460637738,0
"SYCN",0,0.578908572345526,0.815392460637738,0
"LRRC3B",0,0.434769352926241,0.612372435695794,0.660284491530808
"C1orf194",0,0.434769352926241,0.612372435695794,0.660284491530808
"ZADH2",0,0.434769352926241,0.612372435695794,0.660284491530808
"ZNF48",0,0.434769352926241,0.612372435695794,0.660284491530808
"AC087498.1",0,0.578908572345526,0.815392460637738,0
"FAM71E2",0,0.434769352926241,0.612372435695794,0.660284491530808
"43709",0,0.578908572345526,0.815392460637738,0
"C12orf40",0,0.434769352926241,0.612372435695794,0.660284491530808
"LYNX1",0,0.434769352926241,0.612372435695794,0.660284491530808
"MYLPF",0,0.578908572345526,0.815392460637738,0
"C11orf71",0,0.434769352926241,0.612372435695794,0.660284491530808
"DEFB119",0,0.434769352926241,0.612372435695794,0.660284491530808
"PRR26",0,0.578908572345526,0.815392460637738,0
"FUT7",0,0.434769352926241,0.612372435695794,0.660284491530808
"HIST1H2AC",0,0.434769352926241,0.612372435695794,0.660284491530808
"HIST1H2BC",0,0.434769352926241,0.612372435695794,0.660284491530808
"ANKRD30B",0,0.434769352926241,0.612372435695794,0.660284491530808
"C11orf42",0,0.578908572345526,0.815392460637738,0
"C17orf47",0,0.578908572345526,0.815392460637738,0
"HIST3H2A",0,0.434769352926241,0.612372435695794,0.660284491530808
"TMEM136",0,0.434769352926241,0.612372435695794,0.660284491530808
"HEPHL1",0,0.434769352926241,0.612372435695794,0.660284491530808
"SAGE1",0,0.434769352926241,0.612372435695794,0.660284491530808
"EDDM3A",0,0.434769352926241,0.612372435695794,0.660284491530808
"C6orf223",0,0.434769352926241,0.612372435695794,0.660284491530808
"HKR1",0,0.434769352926241,0.612372435695794,0.660284491530808
"C5orf30",0,0.434769352926241,0.612372435695794,0.660284491530808
"TMEM252",0,0.578908572345526,0.815392460637738,0
"ODF3L2",0,0.434769352926241,0.612372435695794,0.660284491530808
"WRB",0,0.434769352926241,0.612372435695794,0.660284491530808
"ENPP7",0,0.434769352926241,0.612372435695794,0.660284491530808
"ASB18",0,0.578908572345526,0.815392460637738,0
"KCNJ14",0,0.434769352926241,0.612372435695794,0.660284491530808
"KIAA2012",0,0.578908572345526,0.815392460637738,0
"LIPF",0,0.434769352926241,0.612372435695794,0.660284491530808
"DAOA",0,0.434769352926241,0.612372435695794,0.660284491530808
"OTOL1",0,0.434769352926241,0.612372435695794,0.660284491530808
"FAM104B",0,0.578908572345526,0.815392460637738,0
"TBPL2",0,0.434769352926241,0.612372435695794,0.660284491530808
"VCX",0,0.578908572345526,0.815392460637738,0
"EPGN",0,0.434769352926241,0.612372435695794,0.660284491530808
"SNORC",0,0.578908572345526,0.815392460637738,0
"HS3ST4",0,0.434769352926241,0.612372435695794,0.660284491530808
"TSKU",0,0.434769352926241,0.612372435695794,0.660284491530808
"RPS17",0,0.434769352926241,0.612372435695794,0.660284491530808
"MAGEB17",0,0.434769352926241,0.612372435695794,0.660284491530808
"C16orf72",0,0.578908572345526,0.815392460637738,0
"RGS7",0,0.434769352926241,0.612372435695794,0.660284491530808
"AC118754.1",0,0.578908572345526,0.815392460637738,0
"NKX2-5",0,0.434769352926241,0.612372435695794,0.660284491530808
"ANKRD20A2",0,0.434769352926241,0.612372435695794,0.660284491530808
"FAM9A",0,0.434769352926241,0.612372435695794,0.660284491530808
"REC114",0,0.578908572345526,0.815392460637738,0
"KIAA2026",0,0.434769352926241,0.612372435695794,0.660284491530808
"C19orf71",0,0.434769352926241,0.612372435695794,0.660284491530808
"TREX2",0,0.434769352926241,0.612372435695794,0.660284491530808
"HIST2H3D",0,0.434769352926241,0.612372435695794,0.660284491530808
"CCR3",0,0.434769352926241,0.612372435695794,0.660284491530808
"TP53TG3",0,0.434769352926241,0.612372435695794,0.660284491530808
"C11orf88",0,0.578908572345526,0.815392460637738,0
"43535",0,0.578908572345526,0.815392460637738,0
"FAM19A1",0,0.434769352926241,0.612372435695794,0.660284491530808
"PSG9",0,0.434769352926241,0.612372435695794,0.660284491530808
"GPR1",0,0.434769352926241,0.612372435695794,0.660284491530808
"RFLNB",0,0.578908572345526,0.815392460637738,0
"ASCL2",0,0.434769352926241,0.612372435695794,0.660284491530808
"ACSM2A",0,0.434769352926241,0.612372435695794,0.660284491530808
"KCTD8",0,0.434769352926241,0.612372435695794,0.660284491530808
"ELOA3",0,0.578908572345526,0.815392460637738,0
"MAATS1",0,0.578908572345526,0.815392460637738,0
"AC138969.1",0,0.578908572345526,0.815392460637738,0
"SDR42E2",0,0.578908572345526,0.815392460637738,0
"NPB",0,0.434769352926241,0.612372435695794,0.660284491530808
"CTAG1B",0,0.578908572345526,0.815392460637738,0
"KCNJ12",0,0.434769352926241,0.612372435695794,0.660284491530808
"C22orf46",0,0.434769352926241,0.612372435695794,0.660284491530808
"DGAT2L6",0,0.434769352926241,0.612372435695794,0.660284491530808
"HIST2H2AC",0,0.434769352926241,0.612372435695794,0.660284491530808
"AC139768.1",0,0.578908572345526,0.815392460637738,0
"DEFB108B",0,0.434769352926241,0.612372435695794,0.660284491530808
"CLECL1",0,0.578908572345526,0.815392460637738,0
"SIX6",0,0.434769352926241,0.612372435695794,0.660284491530808
"HIST1H1B",0,0.434769352926241,0.612372435695794,0.660284491530808
"SPATA32",0,0.578908572345526,0.815392460637738,0
"A3GALT2",0,0.578908572345526,0.815392460637738,0
"CCR10",0,0.434769352926241,0.612372435695794,0.660284491530808
"BPIFC",0,0.434769352926241,0.612372435695794,0.660284491530808
"CEND1",0,0.434769352926241,0.612372435695794,0.660284491530808
"TMEM173",0,0.434769352926241,0.612372435695794,0.660284491530808
"FAM19A3",0,0.578908572345526,0.815392460637738,0
"43717",0,0.578908572345526,0.815392460637738,0
"FOXD4L4",0,0.578908572345526,0.815392460637738,0
"HIST2H2BE",0,0.434769352926241,0.612372435695794,0.660284491530808
"CLDN6",0,0.434769352926241,0.612372435695794,0.660284491530808
"43713",0,0.578908572345526,0.815392460637738,0
"LRRC26",0,0.578908572345526,0.815392460637738,0
"SERINC4",0,0.578908572345526,0.815392460637738,0
"TCTE3",0,0.434769352926241,0.612372435695794,0.660284491530808
"TMEM121",0,0.578908572345526,0.815392460637738,0
"RFX6",0,0.578908572345526,0.815392460637738,0
"NT5C1B",0,0.434769352926241,0.612372435695794,0.660284491530808
"MROH2A",0,0.578908572345526,0.815392460637738,0
"INTS5",0,0.434769352926241,0.612372435695794,0.660284491530808
"ADSSL1",0,0.578908572345526,0.815392460637738,0
"HIST1H2BL",0,0.434769352926241,0.612372435695794,0.660284491530808
"NPY2R",0,0.434769352926241,0.612372435695794,0.660284491530808
"MC2R",0,0.434769352926241,0.612372435695794,0.660284491530808
"TEX33",0,0.578908572345526,0.815392460637738,0
"SOCS1",0,0.434769352926241,0.612372435695794,0.660284491530808
"OR2V1",0,0.578908572345526,0.815392460637738,0
"TARSL2",0,0.434769352926241,0.612372435695794,0.660284491530808
"METTL7A",0,0.434769352926241,0.612372435695794,0.660284491530808
"ZSWIM9",0,0.578908572345526,0.815392460637738,0
"FAM131C",0,0.434769352926241,0.612372435695794,0.660284491530808
"AC139530.1",0,0.578908572345526,0.815392460637738,0
"SMIM23",0,0.578908572345526,0.815392460637738,0
"C6orf201",0,0.434769352926241,0.612372435695794,0.660284491530808
"C11orf87",0,0.434769352926241,0.612372435695794,0.660284491530808
"NLRP9",0,0.434769352926241,0.612372435695794,0.660284491530808
"NPAP1",0,0.578908572345526,0.815392460637738,0
"TMEM210",0,0.578908572345526,0.815392460637738,0
"TMPRSS11B",0,0.434769352926241,0.612372435695794,0.660284491530808
"CALHM1",0,0.434769352926241,0.612372435695794,0.660284491530808
"C7orf61",0,0.434769352926241,0.612372435695794,0.660284491530808
"FAM186A",0,0.434769352926241,0.612372435695794,0.660284491530808
"SHOX",0,0.434769352926241,0.612372435695794,0.660284491530808
"PLK5",0,0.434769352926241,0.612372435695794,0.660284491530808
"DLEU7",0,0.434769352926241,0.612372435695794,0.660284491530808
"C15orf41",0,0.434769352926241,0.612372435695794,0.660284491530808
"TEX38",0,0.578908572345526,0.815392460637738,0
"DEFB131A",0,0.578908572345526,0.815392460637738,0
"CCDC84",0,0.434769352926241,0.612372435695794,0.660284491530808
"SLC36A3",0,0.434769352926241,0.612372435695794,0.660284491530808
"SLC36A2",0,0.434769352926241,0.612372435695794,0.660284491530808
"MINAR2",0,0.578908572345526,0.815392460637738,0
"TRDN",0,0.578908572345526,0.815392460637738,0
"TMPRSS12",0,0.434769352926241,0.612372435695794,0.660284491530808
"C5orf38",0,0.434769352926241,0.612372435695794,0.660284491530808
"OR9Q1",0,0.578908572345526,0.815392460637738,0
"43718",0,0.578908572345526,0.815392460637738,0
"CYP4F8",0,0.434769352926241,0.612372435695794,0.660284491530808
"FOXD2",0,0.434769352926241,0.612372435695794,0.660284491530808
"PRR5",0,0.434769352926241,0.612372435695794,0.660284491530808
"AC114267.1",0,0.578908572345526,0.815392460637738,0
"CXCR3",0,0.434769352926241,0.612372435695794,0.660284491530808
"ZACN",0,0.434769352926241,0.612372435695794,0.660284491530808
"FAM183A",0,0.434769352926241,0.612372435695794,0.660284491530808
"PNLIPRP1",0,0.434769352926241,0.612372435695794,0.660284491530808
"SAMD7",0,0.434769352926241,0.612372435695794,0.660284491530808
"TMPRSS11A",0,0.434769352926241,0.612372435695794,0.660284491530808
"CCK",0,0.434769352926241,0.612372435695794,0.660284491530808
"VSTM2B",0,0.578908572345526,0.815392460637738,0
"H1FNT",0,0.434769352926241,0.612372435695794,0.660284491530808
"AL162231.1",0,0.578908572345526,0.815392460637738,0
"NPSR1",0,0.434769352926241,0.612372435695794,0.660284491530808
"FAM9C",0,0.434769352926241,0.612372435695794,0.660284491530808
"LHFPL3",0,0.434769352926241,0.612372435695794,0.660284491530808
"HIST1H1T",0,0.578908572345526,0.815392460637738,0
"C12orf74",0,0.434769352926241,0.612372435695794,0.660284491530808
"CYP26C1",0,0.434769352926241,0.612372435695794,0.660284491530808
"COX8C",0,0.578908572345526,0.815392460637738,0
"MYMK",0,0.578908572345526,0.815392460637738,0
"C17orf97",0,0.434769352926241,0.612372435695794,0.660284491530808
"ERAS",0,0.434769352926241,0.612372435695794,0.660284491530808
"LIN28B",0,0.434769352926241,0.612372435695794,0.660284491530808
"FAM205C",0,0.578908572345526,0.815392460637738,0
"HIST1H1C",0,0.434769352926241,0.612372435695794,0.660284491530808
"FAM122A",0,0.434769352926241,0.612372435695794,0.660284491530808
"CYHR1",0,0.434769352926241,0.612372435695794,0.660284491530808
"CPSF4L",0,0.434769352926241,0.612372435695794,0.660284491530808
"PLA2G2C",0,0.434769352926241,0.612372435695794,0.660284491530808
"C19orf67",0,0.434769352926241,0.612372435695794,0.660284491530808
"C11orf95",0,0.434769352926241,0.612372435695794,0.660284491530808
"PRSS45",0,0.578908572345526,0.815392460637738,0
"EYS",0,0.434769352926241,0.612372435695794,0.660284491530808
"OTOG",0,0.578908572345526,0.815392460637738,0
"FAM166A",0,0.434769352926241,0.612372435695794,0.660284491530808
"AD000671.1",0,0.578908572345526,0.815392460637738,0
"FAM92A",0,0.578908572345526,0.815392460637738,0
"C10orf99",0,0.434769352926241,0.612372435695794,0.660284491530808
"CLEC2A",0,0.434769352926241,0.612372435695794,0.660284491530808
"TCTEX1D4",0,0.434769352926241,0.612372435695794,0.660284491530808
"H2AFX",0,0.434769352926241,0.612372435695794,0.660284491530808
"C19orf54",0,0.434769352926241,0.612372435695794,0.660284491530808
"KRTDAP",0,0.434769352926241,0.612372435695794,0.660284491530808
"CLEC20A",0,0.578908572345526,0.815392460637738,0
"C2orf80",0,0.434769352926241,0.612372435695794,0.660284491530808
"IDO2",0,0.434769352926241,0.612372435695794,0.660284491530808
"ZBED6CL",0,0.578908572345526,0.815392460637738,0
"DUPD1",0,0.578908572345526,0.815392460637738,0
"PLET1",0,0.578908572345526,0.815392460637738,0
"ADRB3",0,0.434769352926241,0.612372435695794,0.660284491530808
"SKOR1",0,0.434769352926241,0.612372435695794,0.660284491530808
"GLRA4",0,0.578908572345526,0.815392460637738,0
"AC099489.1",0,0.578908572345526,0.815392460637738,0
"INSYN2",0,0.578908572345526,0.815392460637738,0
"NYX",0,0.434769352926241,0.612372435695794,0.660284491530808
"AADACL3",0,0.434769352926241,0.612372435695794,0.660284491530808
"SLC15A5",0,0.578908572345526,0.815392460637738,0
"SBSN",0,0.434769352926241,0.612372435695794,0.660284491530808
"ANKDD1B",0,0.434769352926241,0.612372435695794,0.660284491530808
"H1F0",0,0.434769352926241,0.612372435695794,0.660284491530808
"PRSS48",0,0.434769352926241,0.612372435695794,0.660284491530808
"TRIM64B",0,0.578908572345526,0.815392460637738,0
"ALG1L",0,0.578908572345526,0.815392460637738,0
"RASSF10",0,0.434769352926241,0.612372435695794,0.660284491530808
"OR2L13",0,0.434769352926241,0.612372435695794,0.660284491530808
"CCDC189",0,0.578908572345526,0.815392460637738,0
"KIAA0895L",0,0.434769352926241,0.612372435695794,0.660284491530808
"C8orf86",0,0.578908572345526,0.815392460637738,0
"BECN2",0,0.578908572345526,0.815392460637738,0
"IARS",0,0.434769352926241,0.612372435695794,0.660284491530808
"MFSD14C",0,0.578908572345526,0.815392460637738,0
"TTC30B",0,0.434769352926241,0.612372435695794,0.660284491530808
"HIST1H2AI",0,0.434769352926241,0.612372435695794,0.660284491530808
"CLPSL2",0,0.578908572345526,0.815392460637738,0
"HIST1H2AG",0,0.578908572345526,0.815392460637738,0
"C6orf106",0,0.434769352926241,0.612372435695794,0.660284491530808
"AC008758.1",0,0.578908572345526,0.815392460637738,0
"HIST1H2AD",0,0.434769352926241,0.612372435695794,0.660284491530808
"KIAA1211L",0,0.578908572345526,0.815392460637738,0
"CBWD3",0,0.578908572345526,0.815392460637738,0
"HIST3H2BB",0,0.434769352926241,0.612372435695794,0.660284491530808
"TEX43",0,0.578908572345526,0.815392460637738,0
"FAM163B",0,0.578908572345526,0.815392460637738,0
"CXorf40B",0,0.434769352926241,0.612372435695794,0.660284491530808
"HIST1H4C",0,0.434769352926241,0.612372435695794,0.660284491530808
"HIST1H3J",0,0.578908572345526,0.815392460637738,0
"HIST1H4J",0,0.578908572345526,0.815392460637738,0
"SLC2A7",0,0.434769352926241,0.612372435695794,0.660284491530808
"ZNF720",0,0.434769352926241,0.612372435695794,0.660284491530808
"HIST1H3D",0,0.434769352926241,0.612372435695794,0.660284491530808
"SSPO",0,0.434769352926241,0.612372435695794,0.660284491530808
"HHLA3",0,0.434769352926241,0.612372435695794,0.660284491530808
"CCDC154",0,0.578908572345526,0.815392460637738,0
"CXorf40A",0,0.578908572345526,0.815392460637738,0
"SLC22A24",0,0.434769352926241,0.612372435695794,0.660284491530808
"SCGB1D4",0,0.549944564833806,0,0.835201158769404
"STPG3",0,0.578908572345526,0.815392460637738,0
"EME2",0,0.434769352926241,0.612372435695794,0.660284491530808
"HIST4H4",0,0.434769352926241,0.612372435695794,0.660284491530808
"FAM49A",0,0.434769352926241,0.612372435695794,0.660284491530808
"HIST1H2BK",0,0.434769352926241,0.612372435695794,0.660284491530808
"CCDC151",0,0.578908572345526,0.815392460637738,0
"FCGR1B",0,0.434769352926241,0.612372435695794,0.660284491530808
"43529",0,0.578908572345526,0.815392460637738,0
"TMPRSS11F",0,0.578908572345526,0.815392460637738,0
"FAM47C",0,0.578908572345526,0.815392460637738,0
"AC092143.1",0,0.578908572345526,0.815392460637738,0
"FKBP1C",0,0.578908572345526,0.815392460637738,0
"HOXC4",0,0.434769352926241,0.612372435695794,0.660284491530808
"ASNA1",0,0.434769352926241,0.612372435695794,0.660284491530808
"TMEM207",0,0.434769352926241,0.612372435695794,0.660284491530808
"CNGA1",0,0.434769352926241,0.612372435695794,0.660284491530808
"TLK1",0,0.434769352926241,0.612372435695794,0.660284491530808
"FAM19A2",0,0.434769352926241,0.612372435695794,0.660284491530808
"TTC37",0,0.434769352926241,0.612372435695794,0.660284491530808
"MT-ND6",0,0.578908572345526,0.815392460637738,0
"GPX6",0,0.434769352926241,0.612372435695794,0.660284491530808
"MT-CO2",0,0.578908572345526,0.815392460637738,0
"TEX45",0,0.578908572345526,0.815392460637738,0
"MT-CYB",0,0.578908572345526,0.815392460637738,0
"LRRTM3",0,0.434769352926241,0.612372435695794,0.660284491530808
"MT-ND2",0,0.578908572345526,0.815392460637738,0
"APCDD1L",0,0.578908572345526,0.815392460637738,0
"MT-ND5",0,0.578908572345526,0.815392460637738,0
"MT-CO1",0,0.578908572345526,0.815392460637738,0
"ZNF358",0,0.434769352926241,0.612372435695794,0.660284491530808
"GRM3",0,0.578908572345526,0.815392460637738,0
"MT-ND3",0,0.578908572345526,0.815392460637738,0
